duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.23037573732746144,tcp,telnet,SF,497,690,0,0,0,1,0,0,0,1,1,1,0,1,2,0,0,1,4,1,0.01640403997109664,0.004635781649582836,0.09156898326273404,0.050196954731236997,0.6602651645688751,0.08054219354589066,0.024833521617914134,161,87,0.5099976947197419,0.1997779094080927,0.08336963056676505,0.8586998087466374,0.01144360708444257,0.009990607032148472,0.08168179077765099,0.04292235462432696,normal
19.45320167940842,tcp,ftp,SF,533,3562,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,10,3,0.10777602610120235,0.09791041621689123,0.028474192095369607,0.0960314886440521,0.8763011469345039,0.07229563383361108,0.3402220009917795,120,32,0.2541869367603363,0.22850954903522835,0.5520910086840702,0.6342844975218345,0.06584174696348345,0.012932629058395591,0.01926167881052045,0.03815404170838164,normal
41.02167097629193,tcp,ftp,SF,391,5690,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,9,9,0.03227227025565355,0.006429303282986529,0.07536915522933688,0.07625696531019706,0.6809619260009667,0.1318634710741823,0.010270840502884454,210,98,0.7231361425658177,0.2335102082420497,0.5814795072075266,0.4171886688681783,0.025557186173739855,0.005792944365534844,0.10152317997614389,0.13210659525129737,normal
6.633474920484694,tcp,smtp,REJ,1487,333,0,0,1,2,1,0,1,1,0,1,2,1,1,0,0,1,47,8,0.33088359597434364,0.24271041509490635,0.3138859867075332,0.3234372610146948,0.15985116644966413,0.11391960312962741,0.22974782060152374,159,13,0.29064787044928375,0.7736712894346297,0.41132533125694715,0.3707315251716441,0.013006289139090195,0.30459634704900485,0.04170278075040713,0.0923727929758175,loadmodule
14.747978709685018,icmp,eco_i,SF,1559,5613,0,0,0,2,1,0,0,1,1,1,1,1,0,0,0,1,16,6,0.30722279587791307,0.12185795025458307,0.28472446977233257,0.07998573456605285,0.920732918738287,0.1977651353621486,0.027010428069967698,132,54,0.9768060740288046,0.07716254295016889,0.4497567086831087,0.6479155619129117,0.27413386041815296,0.1573370646142444,0.09478660147802083,0.002314477618285752,normal
3.8879177110184604,tcp,http,SF,1786,2684,0,0,0,1,0,0,1,0,0,2,0,1,2,0,0,1,14,1,0.10860309656161841,0.037702153988698486,0.03682267417690136,0.06277241627886178,0.9832608698480232,0.11089389554000968,0.14555692924379812,25,48,0.6169205632942465,0.2665153923488486,0.8027932446413335,0.2931649298289202,0.04837041120369982,0.05488466523336354,0.08301228099682195,0.04522810740999589,normal
3.951203604050252,udp,dns,SF,1053,3164,0,0,0,2,0,0,1,1,0,1,2,0,2,0,0,0,6,3,0.1117839345467157,0.0895035891786218,0.03555434131721964,0.01928444349473787,0.8191800334223309,0.13635099982400917,0.27676966700197136,173,43,0.21794330969107512,0.12562127214395746,0.917349377524036,0.290698502650649,0.007872781831854005,0.045040044720139956,0.027105300848869994,0.048078628823960266,normal
6.895911001883225,tcp,ftp_data,SF,584,288,0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,0,15,3,0.2101872645746957,0.10921999921421108,0.05251585515186375,0.04623510369343366,0.99299852682104,0.3984186872470103,0.3627779335565945,136,98,0.5342019321252272,0.7078763648926476,0.7420318486665202,0.8903322958295352,0.06153000313897425,0.05313596676971995,0.010629987138862615,0.11030798678781381,normal
2.6763100214584625,tcp,telnet,SF,107,3941,0,0,0,2,0,1,0,0,0,2,2,1,1,0,0,0,11,2,0.22655846518297887,0.028553364168055883,0.14678741050867758,0.03448707467456471,0.799479793930176,0.47256037824546143,0.45903328285868883,251,45,0.015767494195057186,0.12096359290341963,0.9805022469633197,0.6002604752397487,0.06955871203507852,0.16994333338269366,0.2089887345277517,0.09404723237834443,normal
40.93976146773081,icmp,eco_i,SF,935,201,0,0,1,2,0,0,2,1,0,1,1,0,0,0,0,0,23,9,0.3983278453795066,0.38669713754336654,0.01263896967914542,0.17605664367208393,0.31589764172956436,0.23142458555232973,0.21080880452158499,180,56,0.11075650344902654,0.7835478894363372,0.4567152947456583,0.4372241884102669,0.1677483897555826,0.23174137795836444,0.0047915637036316195,0.2702388015172264,teardrop
0.34360715295395966,tcp,ftp_data,SF,879,810,0,0,0,1,1,1,2,1,1,0,0,1,1,0,0,1,17,6,0.07789404308056538,0.04090301854669613,0.03453358696889037,0.05557746646863374,0.7947259267387616,0.06725742739317563,0.013539616026521612,132,50,0.14408143360972636,0.8940080310305099,0.8134524129418796,0.9314589783450943,0.015781097414670577,0.06502777581876536,0.13273632517922712,0.02432574122519055,normal
0.5064789296162857,tcp,telnet,SF,856,1117,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,15,6,0.23586851661324612,0.1104488499740599,0.03444073868524945,0.019715210956263097,0.9345676449508529,0.014263517081431384,0.14736121535534447,67,40,0.47113397571485605,0.36420318708411137,0.35284258116822254,0.15018522072555007,0.19827849162093633,0.04705582681207286,0.08235312215585695,0.05698735424719487,normal
16.52142810853872,tcp,ftp,REJ,9,707,0,0,1,1,1,0,0,1,1,2,1,1,2,0,0,0,41,7,0.06507666081166179,0.05529427367737469,0.16930447160139872,0.16816497445566264,0.9868260459789965,0.4337244527005484,0.12356337897811302,177,78,0.5286871952781339,0.327350519268638,0.40817013188302764,0.6182674867471011,0.012033346584693414,0.05330968873274706,0.08453851109155852,0.1580580186856751,perl
0.23166910521779316,tcp,http,SF,164,627,0,0,0,1,1,1,2,1,1,1,2,1,2,0,0,0,3,8,0.10735420987216897,0.04098742997135993,0.21222603563846193,0.05381956206153041,0.7883391670074461,0.11027377404149484,0.19873179089829904,204,57,0.2812777497437089,0.6219101073529608,0.23598703744766358,0.9658214514571694,0.08952459740918145,0.09292891124846965,0.03755872446774828,0.009254412280903405,normal
3.359128493406785,icmp,eco_i,S0,397,1766,0,0,0,1,1,0,1,0,1,1,2,1,2,0,0,1,6,1,0.2879961841257118,0.17509078182056262,0.05972036771234243,0.06461418066766357,0.2873944423072652,0.3435595330910694,0.013875625527938824,231,56,0.32786272670924654,0.8146422772918109,0.802282516573189,0.762130226552171,0.17444901153452846,0.21308868462866348,0.06875146958091154,0.13891293401066354,warezmaster
11.381588869401114,udp,time,SF,1369,4432,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,9,6,0.0234488657888284,0.015071819543899218,0.07134581136689422,0.01459657761584244,0.899329238648441,0.0798252182949593,0.06718415054106,9,69,0.8784002126035928,0.9539873170274967,0.7202279041886399,0.988342900057004,0.02326113067038775,0.011338172865803702,0.012292435495207987,0.13554388752272856,normal
0.3937299240442196,udp,ntp,REJ,291,3608,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,2,3,0.19595852095670813,0.13373309818544896,0.01096806635158181,0.09006557131925035,0.5989703093845081,0.0317978260537658,0.15129334211319392,234,84,0.4674202589658697,0.7945375540018991,0.7303846057232537,0.848925995194654,0.17133570957998062,0.01443752040553388,0.0922538020426103,0.03780666868240025,normal
54.18940008351848,tcp,ftp_data,RSTO,1153,2108,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,1,2,7,0.2241535110997484,0.10288648287450293,0.030111964874543373,0.09156038251528355,0.021882778199953955,0.3208907359064017,0.4325323518988568,133,67,0.5515405681348157,0.8597870764298807,0.941419516093373,0.5914414676760706,0.13645499347470058,0.12592578869738766,0.06812483612809146,0.10076115392710275,rootkit
0.009610708657217401,tcp,ftp,REJ,566,809,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,1,9,3,0.14006040811985948,0.10565042454441775,0.015824729646965897,0.18075402134223806,0.8163017240522106,0.01901583814777245,0.002166045079215775,186,25,0.13017522344136268,0.846048388243421,0.7715281443124022,0.5080178487278599,0.04607875960733778,0.08319007203426819,0.13012634257046812,0.06523186141317737,normal
19.040278042836775,tcp,smtp,RSTO,124,106,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,23,9,0.5055489733060953,0.11821002549865618,0.1948543395593276,0.026004479180050506,0.8969466179104477,0.6249413164806416,0.0678769744927106,219,40,0.5476417122160618,0.919517652671755,0.37605807096874644,0.9945621228662841,0.013505826357467459,0.42813928402838475,0.15714325666466497,0.13147484755498157,warezclient
2.0480006510072206,tcp,ftp,S0,99,48,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,437,1,0.6738906038798735,0.4883070113756507,0.24904727224771336,0.0028937794779541033,0.0964936694618271,0.8065846420330873,0.22964782551208482,109,46,0.10489675596304182,0.8874036917341537,0.41075362029034956,0.5716036075185588,0.1706335377352274,0.4976357245441843,0.0725968557217549,0.11925826370174397,neptune
1.062474317966646,tcp,ftp_data,SF,1243,2463,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,4,4,0.09655031198417731,0.07073349505558976,0.03760106857088049,0.13363676575716196,0.5615606407399436,0.022934728772327776,0.1915190672447286,37,9,0.5997427061427986,0.8528375172182259,0.8930345733544133,0.7863788485002221,0.09581632172410563,0.09590270500752114,0.0033724467777658477,0.05133593842902562,normal
0.10051496674218106,tcp,smtp,SF,687,8284,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,0,13,9,0.06633910024390062,0.051464279313711704,0.05945606108839888,0.07568716664851034,0.9078855012550652,0.04847838625797782,0.4826401983522432,72,8,0.33898969875889395,0.8331494322216334,0.6899550277442035,0.4898185415989237,0.004777300088017995,0.0341781500231281,0.03813877177361674,0.038999975935889594,normal
55.30929813930591,icmp,eco_i,RSTO,638,2810,0,0,0,0,1,1,2,0,1,2,1,0,2,0,0,0,10,3,0.3107704354587011,0.06876023009501189,0.07982142166622687,0.10769759863450731,0.788672102797734,0.29749228008453676,0.019404075530358538,213,45,0.7520254304332102,0.17773490650910617,0.21928570053427043,0.7285205401501231,0.010097562672512215,0.24041098853141935,0.16176032217180206,0.09907931041197174,satan
0.23779521948681104,tcp,ssh,REJ,455,1210,0,0,0,1,1,0,1,1,1,2,0,1,0,0,0,0,2,6,0.05090074666172692,0.017077450006547895,0.06399000301639363,0.09465795217919229,0.6136801960479835,0.019452757018815443,0.14971886471532037,171,65,0.6868971001078678,0.7774952606981481,0.6619191147924953,0.5960427726144057,0.04997025327628634,0.00040663438519502335,0.32724578096235385,0.013031303196182108,normal
0.2967793311748561,tcp,ftp,SF,605,1719,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,7,9,0.029387782992356965,0.007323898781211604,0.10106542908191693,0.024652634149326277,0.792889780779138,0.3423409866008348,0.3536341587816028,239,86,0.987606344632381,0.17720889726451916,0.27702062442015385,0.9015731490353796,0.018867110245184872,0.0055742141012889036,0.0912800446345071,0.011780155983041765,normal
9.858357925017344,icmp,eco_i,S1,15,988,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,1,45,9,0.6787910542938475,0.21809226326378814,0.05578256112701613,0.03943794243955658,0.46170998859005236,0.41949640091140417,0.04927833511419226,161,81,0.19334503132986502,0.7936407194543379,0.46954090306096086,0.4967007767875201,0.1539566463546352,0.17228809966723815,0.08678383984517081,0.02273817298222865,satan
2.597697908123671,tcp,ftp_data,REJ,473,184,0,0,0,1,0,1,2,1,0,1,2,0,2,0,0,1,17,3,0.15223514359748644,0.08691616698334631,0.08304065164633276,0.031072502700753967,0.5975119047277013,0.10011422467741715,0.0750753777810064,76,26,0.25146486553640857,0.834246693448919,0.34005916431775096,0.5351457554113326,0.07704391651411668,0.08308726493477456,0.5050785318484114,0.09147902740164748,normal
2.367427977127124,tcp,ftp,SF,480,1105,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,16,9,0.03926606173473583,0.027171689425077708,0.05873582772155432,0.062261053072618505,0.8711706230750497,0.04419860207209951,0.40285974272352965,111,42,0.5267032451863751,0.033703343460076196,0.3323454308342677,0.038247028593737076,0.032932563383085874,0.011722496003068827,0.002510085841253878,0.07268895863860499,normal
0.7950026286126793,udp,time,SF,729,963,0,0,0,2,1,0,1,1,1,1,0,1,1,0,0,0,18,7,0.18144302916935806,0.05804633203876858,0.016077972095845564,0.06334655873382115,0.7108816244173392,0.03568803422011654,0.3716390263313957,106,92,0.24922380420958823,0.369454743133235,0.6308682635874916,0.5155613117281937,0.07274221604930753,0.09894728853426267,0.13264489898135157,0.12527170444292438,normal
1.502379914079741,tcp,ftp_data,S0,78,46,0,0,0,0,1,0,1,1,1,1,2,1,2,0,0,1,216,1,0.9779022915635074,0.20201804522505046,0.07642365129013724,0.37627394010387943,0.19185476738295557,0.7710488407902429,0.45289214826071245,73,93,0.913239296665651,0.21978734334137706,0.8321721909255368,0.9397671150978558,0.6838199350622397,0.5379862961981328,0.17405687651948212,0.21583525519814992,neptune
0.5330979571945281,tcp,ssh,SF,77,549,0,0,0,2,0,1,2,0,1,2,0,0,2,0,0,1,16,3,0.0739973011655903,0.06447197741813313,0.021667782328714344,0.37288042800053195,0.43500958646652244,0.28521416663041566,0.07653960324424816,13,81,0.23898815058385725,0.436427945881357,0.39485258752683694,0.3871348793483147,0.03275420182103332,0.046539632649423936,0.343653058877176,0.10449320113985684,normal
29.889047561703528,icmp,eco_i,S1,1623,2295,0,0,1,1,1,1,0,0,1,2,2,1,1,0,0,1,7,1,0.3246893353405404,0.29650264752454925,0.03457521860461707,0.10747628183197466,0.14932263149044414,0.5795679127241884,0.22155950334589128,248,31,0.8167214279210534,0.6075466949459657,0.606529881640433,0.8894180171155489,0.252478300456855,0.2475491533820091,0.07845400707497134,0.22189445433336774,nmap
4.708513154408075,tcp,http,SF,1233,1168,0,0,0,2,1,1,1,0,1,2,2,1,0,0,0,0,15,9,0.18264451473012758,0.1290889731473368,0.03160733349912865,0.003086152293682521,0.8842787657974142,0.20306312108999283,0.05325380386693762,35,60,0.9686614660027224,0.11719962082348179,0.9486531666246582,0.637022138057288,0.08872480044530628,0.015565530556538651,0.06329982869902905,0.16758649411645202,normal
5.346926513434936,tcp,http,SF,907,1926,0,0,0,2,0,0,1,1,1,0,0,1,1,0,0,1,15,9,0.02227743725621766,0.008498242789448352,0.0328200365277482,0.17828161582923083,0.8457526414644907,0.015998115701675884,0.33294017190699227,19,17,0.328338903102119,0.13361111552234284,0.6454983153896449,0.6935322458155209,0.0058224005197310275,0.007195017696366062,0.004087291677764332,0.10677888039771205,normal
0.8624901478820195,tcp,ftp,SF,1174,1621,0,0,0,1,1,1,2,1,0,1,0,1,0,0,0,0,1,7,0.12361870756362349,0.039573840521204655,0.017925939232192257,0.0974028515795359,0.9737906489387078,0.14460636853831668,0.24925756161736995,105,80,0.7292216407343666,0.4404962909871968,0.14573101798243948,0.9144670635030986,0.02602657023130417,0.11852833476638429,0.17987887906363065,0.1071967136794833,normal
13.23867126571653,udp,time,SF,488,3273,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,0.027386117825861887,0.005968865710560561,0.01020412228520735,0.00488769526002909,0.608979098989467,0.04269285976862917,0.07741931813725658,166,17,0.33064362051884544,0.2126725174962999,0.25983667088248674,0.25835445845854277,0.021879920195511878,0.021276284309042746,0.06897575367797956,0.2210008826180541,normal
24.940577656542303,icmp,eco_i,S2,18,917,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,111,9,0.2375571697427046,0.23570550226373507,0.0033046471766523854,0.00395380025428908,0.22855274886155655,0.6057493983397306,0.4095559330075562,28,86,0.7387794462938821,0.6483642992410885,0.24201748761677766,0.44189593599878463,0.07956104390289902,0.16823436330672115,0.03032382790102587,0.033918567239978936,smurf
7.240538760331984,tcp,telnet,SF,105,2100,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,13,1,0.1574104185715774,0.10125357918789665,0.12676183006385486,0.025020254131863463,0.8635236926504686,0.03844571486060323,0.22660399276303003,101,57,0.647566372485383,0.38085049847680275,0.5315182710869913,0.7477582986564243,0.10530621602511943,0.045282323129326535,0.21172567940369508,0.03809659473023747,normal
18.441963021925222,udp,time,SF,1897,431,0,0,0,2,1,1,2,1,1,2,0,0,2,0,0,1,1,1,0.04085039859533449,0.025045061638192253,0.06254194541883171,0.010172686904799028,0.8254116278195133,0.2662200644914261,0.2313654100628942,136,67,0.3123436794825174,0.6451342688020565,0.05775534891715961,0.0677741456211548,0.018304732292845828,0.0362084821732792,0.09406289588502481,0.10897779792988015,normal
0.05275181587875609,tcp,smtp,SF,2604,1658,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,11,7,0.2679800892193476,0.21869147994163265,0.06956555726082858,0.0029212711778325174,0.7903179324050265,0.23489038887108185,0.12212312702533214,129,4,0.94578003744528,0.43542823730246416,0.306039157449826,0.9516079248648663,0.006352591846028802,0.18948304997779883,0.08345904651559129,0.06028276072177858,normal
0.7540273962155197,tcp,ftp_data,SF,571,379,0,0,0,0,1,0,2,0,0,0,1,1,2,0,0,1,10,9,0.16539629061092104,0.019275910415452818,0.13855358499634365,0.05729089800207277,0.8223238165309581,0.020899764135703564,0.0696732890439253,244,96,0.2002604312213656,0.7595832292313601,0.4734242063062849,0.7058834139520539,0.06461619884667773,0.15679501259964676,0.085941444284439,0.14642715974867399,normal
56.9781496917477,tcp,http,S0,394,9063,0,0,1,2,1,1,0,1,1,0,1,1,1,0,0,1,35,5,0.28636864004897566,0.236460476154377,0.0412540123312788,0.030625157296360183,0.6294635429971688,0.9652799970103799,0.15253197794804024,186,17,0.9951082927483522,0.5957824368442753,0.9752902207762675,0.6046483745739579,0.25237290238396864,0.1608308784522967,0.014344688229368904,0.051758300695210036,satan
14.729978854831476,tcp,telnet,SH,95,960,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,6,9,0.22384984741830238,0.08713986075329001,0.0197881237157293,0.024125192865589413,0.8742661820090503,0.33432356586169387,0.17651733898207944,226,25,0.5631348376952744,0.14956572389066336,0.4131473490152415,0.03230414539950599,0.033336760600886826,0.20143010266091532,0.006588052694662075,0.04907070352259,warezmaster
2.5949094140462976,tcp,ssh,SF,959,3922,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,16,8,0.015390601392230986,0.01476886428773231,0.16065020899524066,0.023039107972085096,0.7097821271686467,0.35417472054546423,0.24254457734598295,100,62,0.19003596252792176,0.8302870384657399,0.7183681995277743,0.12558586703252617,0.006062603761232896,0.007630316271882056,0.07626904130072988,0.04057709257677331,normal
0.4668119941492135,tcp,ssh,SF,1081,1910,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,13,2,0.15721018439752346,0.07085095493058229,0.19156475820872124,0.04383280335282032,0.46119485924869363,0.381500603668565,0.12881269078107624,133,32,0.8566997375014341,0.5622982461538618,0.6345773136138325,0.13732529117452563,0.11042378057029237,0.12497425011983489,0.03648077641903306,0.01616005273331006,normal
0.023391672612822694,icmp,eco_i,REJ,2494,677,0,0,0,0,1,1,0,1,0,0,2,1,2,0,0,0,11,9,0.24682908504497855,0.23620213157202236,0.14608584332040417,0.1152318139793821,0.8301606982508651,0.29022278085657394,0.23200721855809137,208,65,0.6380240075868663,0.9907633532025124,0.02373072538601806,0.26131613815879584,0.04653577547196756,0.08250525991512647,0.027858267885891307,0.07684539365755744,normal
0.9169850983022425,tcp,telnet,RSTR,432,783,0,0,1,2,1,1,0,1,1,0,1,1,0,0,0,1,18,1,0.39648297616664724,0.21161746245541815,0.1733394902288086,0.05654866824532765,0.5398410212981081,0.437046166778798,0.03308712573975107,230,93,0.17483494437054858,0.49770399624870565,0.37650207686305537,0.9430092721455747,0.2634820066881537,0.08406908142822225,0.05039978703942297,0.1470512477675596,multihop
12.097586621576934,tcp,ssh,S2,97,537,0,0,0,2,1,0,0,0,1,1,1,1,2,0,0,0,18,6,0.20267925102855683,0.1629889384835094,0.0272382462079721,0.08518142942105454,0.13426807113255249,0.7680130585306528,0.09706730859187607,229,16,0.5089620912804012,0.30726021296482675,0.4669193475713024,0.421689922090865,0.12080030104782652,0.18780625746575202,0.0326496877363944,0.04983835797163172,portsweep
6.393788604475991,icmp,eco_i,SF,746,3861,0,0,0,0,1,1,2,1,0,2,0,1,0,0,0,1,6,1,0.045668993169831244,0.03200113257975066,0.1748906349170876,0.08794901150522057,0.5921530176355371,0.13102788488733885,0.12056658783562045,251,62,0.00444102311829464,0.565210055459624,0.5805587978909991,0.2521766679682177,0.008832171692707056,0.01748477911847335,0.13541829283733214,0.07234462451780037,normal
3.1810587705321405,icmp,eco_i,SF,2799,685,0,0,1,1,0,0,1,0,1,2,0,0,2,0,0,0,233,8,0.06401082812916259,0.011933520619913273,0.06156512546416601,0.04923735579503917,0.11981707038737632,0.32101976975569485,0.10801433444921069,169,86,0.19054948203354116,0.4880371471455177,0.8510286140586861,0.339310418712768,0.016614213066597487,0.018315517506861022,0.19314744670399867,0.02411850820692177,smurf
4.137064404784109,udp,time,SF,539,856,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,2,1,0.057576238070956756,0.001308668994947223,0.0007913040118496383,0.04127955237978152,0.8103124985245774,0.35682424890607767,0.1777559001988507,6,67,0.14227850070819437,0.9850471224055332,0.489690365860892,0.8358610577788437,0.019109734047613288,0.04613532841888227,0.310423058429814,0.023396098983741304,normal
5.3577259254834795,tcp,ssh,SF,310,1529,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,14,8,0.22718929231630933,0.11446640165419493,0.05313720098432376,0.17483229076904366,0.9690641037415237,0.1991610610503257,0.048560999850106805,113,57,0.9889552984008579,0.30340889486952405,0.9468667504029844,0.8503289347606795,0.16623542574056427,0.0238460892726492,0.03628500568686741,0.128294818281683,normal
11.611384462067246,icmp,eco_i,SH,152,1145,0,0,1,0,1,1,0,0,1,2,0,1,1,0,0,0,287,6,0.15158522461642385,0.11558719622951662,0.04851297036557527,0.09492111082710462,0.14723423830051918,0.9633672471275287,0.29777727441063856,71,99,0.14370407451798006,0.6989460288947456,0.7256831593766679,0.7138166850169145,0.1367367801207601,0.1368993391046511,0.007278960447432361,0.0023006080731171347,smurf
2.400098559943488,tcp,http,S3,54,2469,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,8,4,0.3082028912831991,0.23170504666379751,0.17625660644703978,0.011792083547066713,0.30458910339900697,0.9616354979424804,0.19715464795983265,217,30,0.9293811311851963,0.30953853111513163,0.4165596414560998,0.9185714384068127,0.16203542166962295,0.19438566462242535,0.230828967681076,0.2254745163934578,perl
